SKU,NAME,PRICE,RETAIL_PRICE,WEIGHT,LENGTH,WIDTH,HEIGHT,QUANTITY,LASTUPDATE,LAST_QUANTITY_UPDATE,LAST_PRICE_UPDATE,LAST_PRICE_CHANGE,ITMGRP_NAME,CLASS1_NAME,CLASS2_NAME,BARCODE1
BYBCDD632,"Pink & Lavender Flower Platters, 6pc",14.1,28.2,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD633,"Farm Tractor Platters, 6pc",14.1,28.2,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD634,Gold Framed Flower Platters,14.1,28.2,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD635,"Hunting Bird Platters, 4pc",9.4,18.8,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD636,"Butterfly Plates, 6pc",14.1,28.2,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD637,Sunflower Platter,2.35,4.7,0,0,0,0,2,3/15/2019,3/15/2019,12/31/2015,0,ACCESSORIES,,,
BYBCDD638,Cows in Pasture Platter,2.35,4.7,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD639,"Ladies by Window Platters, 4pc",9.4,18.8,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD640,Bird Plate,2.35,4.7,0,0,0,0,0,4/9/2019,4/9/2019,12/31/2015,0,ACCESSORIES,,,
BYBCDD641,Flying Duck Platters,4.7,9.4,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD642,Tree & Wreath Plates,4.7,9.4,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD643,Happy Snowman Plates,4.7,9.4,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD644,"Farm Tractor Platters, 4pc",9.4,18.8,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCDD65,"Unicorn Plates, 3pc",7.05,14.1,0,0,0,0,0,3/13/2019,3/13/2019,4/28/2018,0.1,ACCESSORIES,PLATES,NONE,
BYBCDD74,2 Santa & Angel Platters,4.7,9.4,0,0,0,0,1,12/5/2018,12/5/2018,12/2/2017,-0.2,ACCESSORIES,SERVING TRAY,NONE,
BYBCDD89,Unicorn Plate #2,2.25,4.5,0,0,0,0,0,10/2/2016,1/4/2014,12/6/2012,0.25,ACCESSORIES,PLATES,NONE,
BYBCDD9,6 Fruit Plates,13.5,27,0,,,,0,2/13/2014,6/7/2014,3/15/2013,1.5,ACCESSORIES,PLATES,NONE,
BYBCDD96,6 Fish Plates,14.1,28.2,0,0,0,0,2,3/15/2019,3/15/2019,10/1/2015,-0.6,ACCESSORIES,PLATES,NONE,
BYBCDD97,4 Romance Platters,9.4,18.8,0,0,0,0,1,12/7/2018,12/7/2018,12/7/2018,-0.4,ACCESSORIES,SERVING TRAY,NONE,
BYBCDD98,5 Assorted Santa Plates,11.75,23.5,0,0,0,0,2,11/20/2018,11/20/2018,9/17/2016,-0.5,ACCESSORIES,PLATES,NONE,
BYBCDDE,4 Bird Plates,9.4,18.8,0,0,0,0,0,4/1/2019,4/1/2019,10/1/2015,-0.4,ACCESSORIES,PLATES,NONE,
BYBCDDF,4 Horse Head Plates,9.4,18.8,0,0,0,0,3,7/25/2018,7/25/2018,12/16/2015,-0.4,ACCESSORIES,PLATES,NONE,
BYBCDDG,4 Winter Scene Plates,9,18,0,0,0,0,0,2/7/2019,12/5/2008,3/20/2013,1,ACCESSORIES,PLATES,NONE,
BYBCDDH,4 Flower Plates,9,18,0,0,0,0,0,10/2/2016,6/7/2014,3/20/2013,1,ACCESSORIES,PLATES,NONE,
BYBCDDI,4 Duck Plates,9,18,0,0,0,0,0,2/7/2019,12/5/2008,3/20/2013,1,ACCESSORIES,PLATES,NONE,
BYBCDDO,6 Cat Plates,14.1,28.2,0,0,0,0,2,3/15/2019,3/15/2019,10/1/2015,-0.6,ACCESSORIES,PLATES,NONE,
BYBCDDU,6 Dog Plates,14.1,28.2,0,0,0,0,1,12/7/2018,12/7/2018,3/2/2017,-0.6,ACCESSORIES,PLATES,NONE,
BYBCER121,Halloween Skeletons,6,12,0,0,0,0,2,10/17/2018,10/17/2018,12/31/2015,0,ACCESSORIES,,,
BYBCER126,Coffee Shop Mugs & Tray,8.5,17,,,,,0,2/13/2014,8/9/2014,,,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER127,Square Dish Dinner Set,25,50,,,,,3,2/13/2014,10/21/2014,,,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER135GT,"Cat Bed Set, Gray & Tan Cats",9,18,0,0,0,0,0,3/25/2019,3/25/2019,5/20/2015,-9,ACCESSORIES,,,
BYBCER145BG,"19 Piece Boxed Dinner Set, Black/Gold Rim",28,56,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER167,"Trio Bowl, Cake Plate, Server & Spoons",15,30,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-15,ACCESSORIES,,,
BYBCER168H,"2 Dinner & Mugs with Tray, Holly",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER168PF,"2 Dinner & Mugs with Tray, Pastel Floral",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER169PGF,"2 Dinner & Mugs with Tray, Pink Gold Floral",12,24,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER169SUN,"2 Dinner & Mugs with Tray, Sunflower",12,24,0,0,0,0,0,3/25/2019,3/25/2019,12/31/2015,0,ACCESSORIES,,,
BYBCER170PC,"Cake Plate with 4 Desert Plates, Pink Carnation",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER170SD,"Cake Plate with 4 Desert Plates, Shasta Daisy",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER170WG,"Cake Plate with 4 Desert Plates, White/Gold",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER170WL,"Cake Plate with 4 Desert Plates, White Lilly",12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER171H,"Cake Plate with 4 Desert Plates & Mugs, Holly",20,40,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER172BF,"13 Piece Boxed Dinnerware Set, Blue Floral",22.5,45,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER172GH,"13 Piece Boxed Dinnerware Set, Green Holly",22.5,45,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER172RP,"13 Piece Boxed Dinnerware Set, Red Poinsettia",22.5,45,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER173,Black & Orange Dot Candy Set for 2,12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER174,Black & Orange Argile Cake Plate Set for 2,12.5,25,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER175,Pumpkin & Candy Corn Candy Set for 4,19.5,39,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER23B,Heart Desert Set,18.5,37,0,0,0,0,1,10/1/2015,10/1/2015,4/5/2011,3,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER3,Dinner Set Serves 4 Solid Color,20,40,0,0,0,0,0,10/2/2016,5/31/2016,12/6/2012,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER30A,4 Piece Place Setting,7.5,15,0,0,0,0,1,3/2/2017,3/2/2017,3/20/2013,0.5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER31A,4 Pc  Glassware Set,11,22,0,0,0,0,1,12/7/2018,12/7/2018,3/20/2013,3,ACCESSORIES,GLASSES & STEMWARE,NONE,
BYBCER32,Pasta Set- 5 Pcs,8.5,17,0,0,0,0,1,12/9/2017,12/9/2017,3/15/2013,0.5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER34,2 Flower Pots-with 2 Trays,6.5,13,0,0,0,0,2,12/8/2016,12/8/2016,3/20/2013,0.5,ACCESSORIES,GARDEN,NONE,
BYBCER36,Salad Set 5Pcs.,8.5,17,0,0,0,0,4,10/2/2016,3/22/2014,3/20/2013,0.5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER3G,Dinner Set Serves 4 Solid Color with Rim,18,36,0,0,0,0,1,10/2/2016,6/25/2016,11/12/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER3P,Dinner Set Serves 4 Hand Painted,17.5,35,0,0,0,0,1,6/25/2016,6/25/2016,12/12/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER3PG,Dinner Set Serves 4 HP W/Gld Rim,19,38,0,0,0,0,1,6/1/2018,1/2/2009,3/3/2015,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER4,"Ceramic Fiestaware 10Pcs, Assorted Colors",20,40,0,0,0,0,1,12/3/2016,12/3/2016,12/6/2012,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER40,Dessert Set Serves 4 Solid Colors,15.5,31,0,0,0,0,1,10/2/2016,6/25/2016,5/19/2016,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER44,Ceramic Sedar Plate & Goblet,5,10,0,0,0,0,1,11/29/2018,11/29/2018,11/14/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER46,Breakfast Tray,9,18,0,,,,0,2/13/2014,3/6/2014,3/20/2013,0.5,ACCESSORIES,SERVING TRAY,NONE,
BYBCER48,3 Lobster Plates,5,10,0,0,0,0,2,10/17/2018,10/17/2018,10/2/2016,0,ACCESSORIES,PLATES,NONE,
BYBCER4G,"Canst,Bowls,Mugs Solid W/Gd, Sil",18,36,0,0,0,0,1,6/1/2018,1/2/2009,3/3/2015,0,ACCESSORIES,KITCHEN,NONE,
BYBCER4P,"Canister, Bowls,Mugs Handpainted",17.5,35,0,0,0,0,1,6/1/2018,1/2/2009,3/3/2015,0,ACCESSORIES,KITCHEN,NONE,
BYBCER4PG,"Canisters,Bowls,Mugs Hp Gold/Silv Trim",19,38,0,0,0,0,0,5/31/2016,5/31/2016,9/18/2009,1.5,ACCESSORIES,KITCHEN,NONE,
BYBCER5,4-Placemats & Napkins with Rings,5,10,0,0,0,0,0,8/30/2017,8/30/2017,11/14/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER58,Dinnerware Display Cabinet,85,170,0,0,0,0,0,2/7/2019,3/14/2015,3/3/2015,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER59,4 Trays With Mugs,8.5,17,0,0,0,0,1,12/7/2018,12/7/2018,4/23/2010,0.5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER62,"Cat Bowl, Canister, Toy & Treats",8.5,17,0,0,0,0,3,12/7/2018,12/7/2018,11/14/2014,0,ACCESSORIES,KITCHEN,NONE,
BYBCER66,"4 Dinner Plates,Mugs,Placemats,Napkins",22.5,45,0,0,0,0,1,4/30/2019,4/30/2019,11/14/2014,-5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER66BR,"8 Piece Dinner Set, Red Rooster",17.5,35,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER66BW,"8 Piece Dinner Set, Black Rooster",17.5,35,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBCER66D,"4 Dinner & Dessert Plates,Mugs,Place,Nap",22.5,45,0,0,0,0,2,10/2/2016,9/17/2016,3/20/2013,2.5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBCER66DFR,"Dinner Set, Place, Nap - Fiesta Rim",22.5,45,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-22.5,ACCESSORIES,,,
BYBCER66DSFR,"Square Dinner Set, Place, Nap - Fiesta Rim",22.5,45,0,0,0,0,1,7/12/2017,7/12/2017,5/20/2015,-22.5,ACCESSORIES,,,
BYBCER83FL,Flower Plates with Wire Wall Rack,7.75,15.5,0,0,0,0,2,10/2/2016,6/25/2016,4/5/2011,-0.5,ACCESSORIES,PLATES,NONE,
BYBCER83FR,Fruit Plates with Wire Wall Rack,6,12,0,0,0,0,1,12/7/2018,12/7/2018,5/30/2015,1.75,ACCESSORIES,PLATES,NONE,
BYBCER83R,Romantic Plates with Wire Wall Rack,8.25,16.5,0,0,0,0,1,3/13/2019,3/13/2019,3/31/2015,0,ACCESSORIES,PLATES,NONE,
BYBCER84FL,Flower Plate with Wire Wall Rack,6,12,0,0,0,0,1,3/4/2019,3/4/2019,7/21/2015,0,ACCESSORIES,PLATES,NONE,
BYBCER84FR,Fruit Plate with Wire Wall Rack,6,12,0,0,0,0,2,10/17/2018,10/17/2018,3/26/2015,0,ACCESSORIES,PLATES,NONE,
BYBCER84R,Romantic Plate with Wall Rack,6,12,0,0,0,0,2,10/2/2016,6/4/2014,1/7/2016,0,ACCESSORIES,PLATES,NONE,
BYBCER86,Cake Set White/Gold 6Pcs.,17.5,35,0,0,0,0,1,10/2/2016,3/22/2014,3/22/2014,5,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFDCER3,Flower Dinnerware Set,27.5,55,0,0,0,0,2,2/11/2019,2/11/2019,12/5/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFDCER3A,Floral Bouquet Dinner Set,27.5,55,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBFDCER4,Flower Dessert Set,27.5,55,0,0,0,0,0,10/2/2016,9/6/2014,10/2/2016,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFDCER4A,Floral Bouquet Desert Set,27.5,55,0,0,0,0,0,12/31/2015,12/31/2015,12/31/2015,0,ACCESSORIES,,,
BYBFL1,"Silver Flatware Serves 4, Assorted",12,24,0,0,0,0,3,4/19/2018,4/19/2018,3/15/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1B,Silv Flatware In Basket-Spec Col,12,24,0,0,0,0,1,6/1/2018,6/21/2011,3/3/2015,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1BRN,12Pc. Flatware Set-Brown,12,24,0,0,0,0,2,6/1/2018,4/23/2010,3/15/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1GN,12Pc. Flatware Set-Green,12,24,0,0,0,0,5,8/23/2017,8/23/2017,3/15/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1O,12Pc. Flatware Set-Orange,12,24,0,,,,1,2/13/2014,1/18/2014,3/15/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1RD,12Pc. Flatware Set-Red,12,24,0,0,0,0,2,11/28/2017,11/28/2017,3/15/2013,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1SL,12 Pc Flatware Set--Silver,12,24,0,0,0,0,6,1/9/2018,1/9/2018,12/6/2012,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBFL1WHT,12Pc. Flatware Set-White,12,24,0,0,0,0,1,3/2/2017,3/2/2017,12/6/2012,2,ACCESSORIES,PLACE SETTINGS,NONE,
BYBGF13B,Mug-Personalized,3.5,7,0,0,0,0,1,10/2/2016,12/18/2014,11/14/2014,0,ACCESSORIES,MUG,NONE,
BYBGF15,Salad Bowl with 4 Serving Bowls,8,16,0,0,0,0,0,4/11/2019,4/11/2019,12/11/2014,0,ACCESSORIES,PLACE SETTINGS,NONE,
BYBGF22,3 Jars of Jelly,9,18,0,0,0,0,4,4/1/2019,4/1/2019,5/20/2015,-9,ACCESSORIES,,,
BYBJAKE3,Acrylic Dress Table with Accessories,8.5,17,0,0,0,0,0,10/2/2016,5/31/2016,1/7/2016,0,ACCESSORIES,BED AND BATH,NONE,
BYBJBR5,Bar Mitzvah Album,4.75,9.5,0,0,0,0,0,2/7/2019,2/1/2012,3/3/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJBR8,Bar Mitzvah Plate,3.75,7.5,0,0,0,0,3,12/2/2017,12/2/2017,10/22/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJBT1,Chapel Cap,3.25,6.5,0,0,0,0,2,6/12/2018,6/12/2018,12/3/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJBT3,Bat Mitzvah Album,4.75,9.5,0,0,0,0,1,1/16/2019,1/16/2019,10/22/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJBT5,Bat Mitzvah Plate,3.75,7.5,0,0,0,0,2,3/13/2018,3/13/2018,12/9/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC11,Chanukah Streamers,3.5,7,0,0,0,0,3,12/2/2017,12/2/2017,11/27/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC2,"Chanukah Shopping Bag,Gift,& Book",5.5,11,0,0,0,0,1,11/20/2018,11/20/2018,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC3,"Chanukah Book, Dreidel & Gelt",5.5,11,0,0,0,0,3,12/7/2018,12/7/2018,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC6,Chanukah Cookbook,4.25,8.5,0,0,0,0,2,3/15/2019,3/15/2019,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC7,Chanukah Is Fun Book,4.25,8.5,0,0,0,0,7,10/11/2017,10/11/2017,12/4/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJC9,Annual Chanukah Plate,3.75,7.5,0,0,0,0,1,10/17/2018,10/17/2018,12/2/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJDP4,Occasion Basket-Specify Occasion,9.5,19,0,0,0,0,1,11/14/2017,11/14/2017,12/6/2014,0,ACCESSORIES,BASKETS,NONE,
BYBJF10A,Gefilte Fish Platter,4.5,9,0,0,0,0,2,10/17/2018,10/17/2018,11/15/2014,0,ACCESSORIES,SERVING TRAY,NONE,
BYBJF11A,Chopped Liver Platter,4.5,9,0,0,0,0,1,12/7/2018,12/7/2018,3/3/2015,0,ACCESSORIES,SERVING TRAY,NONE,
BYBJF12A,Bagel & Lox Platter,4.5,9,0,0,0,0,1,12/7/2018,12/7/2018,11/25/2014,0,ACCESSORIES,SERVING TRAY,NONE,
BYBJF20,4 Jars of Soup,11,22,0,0,0,0,4,12/7/2018,12/7/2018,5/20/2015,-11,ACCESSORIES,,,
BYBJH16,Star Needlepoint Pillow,10,20,0,0,0,0,2,7/25/2018,7/25/2018,6/12/2015,0,ACCESSORIES,PILLOW,NONE,
BYBJH18,"Challah, Plate & Cover",6,12,0,0,0,0,2,4/8/2019,4/8/2019,1/23/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH18A,"Challah, Plate & New Cover",6,12,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-6,ACCESSORIES,,,
BYBJH20B,Star Plate-Shalom,4,8,0,0,0,0,0,2/7/2019,11/29/2011,3/3/2015,0,ACCESSORIES,PLATES,NONE,
BYBJH20G,Star Plate-Chi,4,8,0,0,0,0,1,10/18/2018,10/18/2018,11/14/2014,0,ACCESSORIES,PLATES,NONE,
BYBJH20SM,Star Plate-L'Chiem,4,8,0,0,0,0,2,4/7/2018,4/7/2018,5/23/2015,0,ACCESSORIES,PLATES,NONE,
BYBJH23,Oval Mezuzah,3,6,0,0,0,0,2,3/15/2019,3/15/2019,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH24,Mezuzah,3,6,0,0,0,0,1,3/15/2019,3/15/2019,11/20/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH25,9 Mezuzahs Assorted,25,50,0,0,0,0,2,6/1/2018,5/13/2015,3/3/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH3,Tzedakah Box,2.75,5.5,0,0,0,0,3,1/31/2018,1/31/2018,11/27/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH4,Sabbath Candle Set,5.5,11,0,0,0,0,3,4/5/2019,4/5/2019,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH5,Jewish American Cookbook,4.25,8.5,0,0,0,0,3,12/2/2017,12/2/2017,3/28/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJH8,Shalom Needlepoint Pillow,10,20,0,0,0,0,2,10/17/2018,10/17/2018,6/12/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD10,Filled Shopping Bag-Specify Occassion,5.5,11,0,0,0,0,1,9/5/2018,9/5/2018,3/20/2013,-2,ACCESSORIES,GENERAL STORE,NONE,
BYBJHD11,Star Of David Streamers,3.5,7,0,0,0,0,2,12/27/2018,12/27/2018,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD4A,Shalom Gift-Specify Blue Or White,2.75,5.5,0,0,0,0,1,12/7/2018,12/7/2018,12/15/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD4B,Mazal Tov Gift Blue Or White,2.75,5.5,0,0,0,0,1,3/13/2018,3/13/2018,7/14/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD4CB,Chanukah Gift-Blue,2.75,5.5,0,0,0,0,2,10/18/2018,10/18/2018,12/2/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD4CW,Chanukah Gift-White,2.75,5.5,0,0,0,0,1,9/5/2018,9/5/2018,12/2/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJHD9,7 Judaic Shopping Boxes,10.5,21,0,0,0,0,7,10/11/2016,10/11/2016,3/20/2013,-3,ACCESSORIES,RELIGIOUS,NONE,
BYBJNY2,Round Challah,3,6,0,0,0,0,1,4/5/2019,4/5/2019,3/20/2013,0.25,ACCESSORIES,RELIGIOUS,NONE,
BYBJPO1,Matzah Bag with 3 Matzos,4.75,9.5,0,0,0,0,2,4/15/2019,4/15/2019,2/12/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJPO10,Passover Cookbook,4.25,8.5,0,0,0,0,2,4/12/2019,4/12/2019,2/6/2015,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJPO13,Passover Needlepoint Pillow,10,20,0,0,0,0,1,11/14/2014,11/14/2014,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJPO40,Can and Plate of Maccaroons,5,10,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-5,ACCESSORIES,,,
BYBJPO8,Soft Covered Haggadah,3.35,6.7,0,0,0,0,3,12/12/2018,12/12/2018,11/14/2014,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJPO9,Hard Covered Haggadah,4.25,8.5,0,0,0,0,0,2/22/2019,2/22/2019,3/3/2015,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJPU1,Story Of Purim Book,4.25,8.5,0,0,0,0,1,3/13/2018,3/13/2018,7/16/2016,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJPU3,Triangle Plate Of Hamantashen,3.5,7,0,0,0,0,1,5/2/2019,5/2/2019,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJS1,Bible Tales Book,4.25,8.5,0,0,0,0,0,2/7/2019,9/9/2015,3/3/2015,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJS2,Hebrew Notebook,3.35,6.7,0,0,0,0,1,12/7/2018,12/7/2018,12/5/2009,1.1,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJS4,Prayer Book,4.75,9.5,0,0,0,0,2,10/17/2018,10/17/2018,11/14/2014,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBJSB1A,Braided Challah,3,6,0,0,0,0,3,5/2/2019,5/2/2019,11/14/2014,0,ACCESSORIES,RELIGIOUS,NONE,
BYBJW2,White Prayer Book,4.75,9.5,0,0,0,0,0,4/15/2019,4/15/2019,1/23/2017,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBSD18,School Notebook Set,14,28,0,,,,0,2/13/2014,9/16/2014,,,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBSD73,Steno Notebook 3Pcs.,7,14,0,0,0,0,2,6/15/2017,6/15/2017,1/6/2015,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBSD83,Music Notebook 3 Pcs.,7,14,0,0,0,0,2,4/17/2019,4/17/2019,11/20/2015,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBSD93,3 Spiral Notebook/Multi-Colored,7,14,0,0,0,0,1,4/30/2019,4/30/2019,6/4/2015,0,ACCESSORIES,BOOKS & MAGAZINES,NONE,
BYBSF10,Bathing Cap,2.25,4.5,0,0,0,0,4,3/18/2019,3/18/2019,11/14/2014,0,ACCESSORIES,BED AND BATH,NONE,
BYBSF2,Swimming Tube,2.75,5.5,0,0,0,0,0,4/3/2019,4/3/2019,11/14/2014,0,ACCESSORIES,SPORTS,NONE,
BYBSF20,Beach Bag-Filled,5.5,11,0,0,0,0,1,2/8/2019,2/8/2019,2/10/2015,0,ACCESSORIES,MISC,NONE,
BYBSF22,Life Preserver,4,8,0,0,0,0,3,6/5/2018,6/5/2018,3/20/2013,0.25,ACCESSORIES,SPORTS,NONE,
BYBSF42,Festive Streamers,8.5,17,0,0,0,0,0,3/13/2019,3/13/2019,11/14/2014,0,ACCESSORIES,PARTY SUPPLIES,NONE,
BYBSF5,Beach Ball,6.5,13,0,0,0,0,9,4/30/2019,4/30/2019,11/14/2014,0,ACCESSORIES,MISC,NONE,
BYBSF7,Scuba Set,7,14,0,0,0,0,6,3/15/2019,3/15/2019,11/10/2014,0,ACCESSORIES,SPORTS,NONE,
BYBSF8,Life Vest,5,10,0,0,0,0,9,3/26/2019,3/26/2019,3/15/2013,0.5,ACCESSORIES,SPORTS,NONE,
BYBSLBB3A,"Sleeping Bag & Bean Bag Chair, Alphabet",15,30,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-15,ACCESSORIES,,,
BYBSLBB3C,"Sleeping Bag & Bean Bag Chair, Crayon",15,30,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-15,ACCESSORIES,,,
BYBSLBB3P,"Sleeping Bag & Bean Bag Chair, Pink/Lavender",15,30,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-15,ACCESSORIES,,,
BYBSLBB3R,"Sleeping Bag & Bean Bag Chair, Robots",15,30,0,0,0,0,0,6/7/2015,5/20/2015,5/20/2015,-15,ACCESSORIES,,,
BYBSP2,Sleep Bag Set-Sports,10,20,0,0,0,0,0,10/2/2016,1/31/2015,3/20/2013,3.5,ACCESSORIES,CAMPING,NONE,
BYBSP2P,Pink Dot Sleeping Bag Set,6,12,0,0,0,0,0,5/31/2016,5/31/2016,7/16/2013,-4,ACCESSORIES,CAMPING,NONE,
CAR0015,Hen & Rooster Banty Painted,5,10,0,0,0,0,0,3/26/2019,3/26/2019,6/9/2015,0,ACCESSORIES,MISC,NONE,
